Function	Function2	Gene Name	kon_ESC_C57	koff_ESC_C57	freq_ESC_C57	Mean Expression_ESC_C57	Entropy_ESC_C57	kon_ESC_CAST	koff_ESC_CAST	freq_ESC_CAST	Mean Expression_ESC_CAST	Entropy_ESC_CAST	kon_MAF_C57	koff_MAF_C57	freq_MAF_C57	Mean Expression_MAF_C57	Entropy_MAF_C57	kon_MAF_CAST	koff_MAF_CAST	freq_MAF_CAST	Mean Expression_MAF_CAST	Entropy_MAF_CAST
TGFb	Signaling	Smad2	0.18838374	0.71546482	0.18838374	1.21	0.836226204	0.05256637	0.11082581	0.00262832	1.25	0.830999192	0.47346405	4.04829551	0.47346405	1.15	0.782161079	0.38687774	3.57840117	0.38687774	0.85	0.811299261
TGFb	Signaling	Smad3	0.25354794	2.62408087	0.25354794	0.46	0.83485309	NA	NA	NA	NA	NA	0.64134795	35.82063366	0.67341534	1.4	0.688623272	0.47000619	41.03679268	0.47000619	1.17	0.736917402
TGFb	Signaling	Smad4	0.19283731	1.13324964	0.19283731	0.82	0.833905285	0.32779269	45.7084716	0.32779269	0.56	0.854609929	0.21457952	2.66960804	0.21457952	1.12	0.860497675	0.34946172	7.15841957	0.3669348	1.4	0.834052461
TGFb	Signaling	Smad5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TGFb	Signaling	Smad6	0.04291576	1.38868331	0.00214579	0.11	0.963356974	0.05321341	0.47167417	0.00266067	0.1	0.946808511	0.355573081	349.493075	0.35557308	2.35	0.79839025	0.35908215	7.70263863	0.37703626	2.02	0.794059456
TGFb	Signaling	Smad7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TGFb	Signaling	Smad9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TGFb	Signaling	Smurf1	0.3025986	21.48673669	0.01512993	0.43	0.8655706	0.15867886	1.98552188	0.15867886	0.43	0.888781431	0.24739523	0.46248078	0.24739523	1.68	0.678546063	0.35674536	0.96238263	0.35674536	1.8	0.675473521
TGFb	Signaling	Smurf2	0.05409738	0.23927457	0.00270487	0.4	0.873860182	NA	NA	NA	NA	NA	0.59677839	4.63963003	0.59677839	1.64	0.682719659	0.61942558	75.05223697	0.61942558	1.96	0.69002425
TGFb	Signaling	Snw1	0.98455554	1.26098738	0.98455554	7.73	0.391991524	1.28216505	1.22810411	1.28216505	7.25	0.358041806	0.83279956	12.66830773	0.83279956	3.68	0.56995154	0.6727894	2.30164406	0.6727894	4.15	0.549507221
TGFb	Signaling	Snx1	0.13379982	0.1356494	0.00668999	1.46	0.67159661	1.22383145	247.7268977	1.22383145	2.17	0.610357727	0.50340938	2.37214479	0.50340938	2.32	0.682873007	0.44410046	2.81778882	0.44410046	2.05	0.717500925
TGFb	Signaling	Snx6	0.85056166	1.68038473	0.85056166	7.17	0.461619315	3.70200107	28.2412129	3.70200107	7.73	0.340795431	1.07103516	3.17853524	1.07103516	5.55	0.473887793	0.70969284	1.11586034	0.70969284	4.83	0.489771807
TGFb	Signaling	Snx25	0.05029803	0.87461147	0.05029803	0.44	0.917228853	0.06252131	0.2442018	0.00312607	0.59	0.840425532	0.35437169	54.00575716	0.35437169	1.27	0.773313492	0.07754262	0.25185548	0.07754262	0.88	0.810220365
TGFb	Signaling	Spi1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TGFb	Signaling	Spred1	0.0983898	1.13891601	0.0983898	0.47	0.920567376	0.16532453	15.40832428	0.17359076	0.33	0.9295846	0.23676215	2.40858663	0.23676215	0.68	0.866613818	0.22705585	1.98851798	0.22705585	0.93	0.856262148
TGFb	Signaling	Spred2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TGFb	Signaling	Spred3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TGFb	Signaling	Spry1	NA	NA	NA	NA	NA	0.25913858	0.83651531	0.25913858	0.24	0.861702128	0.10220598	86.3906009	0.10220598	0.15	0.943359375	NA	NA	NA	NA	NA
TGFb	Signaling	Spry2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TGFb	Signaling	Src	0.20627514	0.59791333	0.20627514	1.72	0.819787234	0.19704752	0.44642116	0.19704752	1.46	0.813642053	0.17137628	0.4773277	0.17137628	1.87	0.798292712	0.22750189	0.66427866	0.22750189	1.92	0.78335084
TGFb	Signaling	Stat3	1.2337194	7.12809545	1.2337194	3.82	0.494306263	0.69221918	0.75663141	0.69221918	2.55	0.504937607	1.30444461	8.26989184	1.30444461	9.11	0.438938174	1.18011352	9.41005372	1.18011352	8.23	0.454352069
TGFb	Signaling	Stk11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TGFb	Signaling	Strap	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TGFb	Signaling	Stub1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TGFb	Signaling	Tab1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TGFb	Signaling	Tdgf1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TGFb	Signaling	Tgfb1	0.01794047	1.81200357	6.93889E-18	0.07	0.977203647	NA	NA	NA	NA	NA	0.53049094	143.8286448	0.53049094	1.03	0.756015258	NA	NA	NA	NA	NA
TGFb	Signaling	Tgfb1i1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TGFb	Signaling	Tgfb2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TGFb	Signaling	Tgfb3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TGFb	Signaling	Tgfbr1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TGFb	Signaling	Tgfbr2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TGFb	Signaling	Tgfbr3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TGFb	Signaling	Tgfbr3l	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TGFb	Signaling	Thbs1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TGFb	Signaling	Trim33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TGFb	Signaling	Trp53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TGFb	Signaling	Tsku	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TGFb	Signaling	Twsg1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TGFb	Signaling	Usp9x	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TGFb	Signaling	Usp15	0.8160084	1.97524342	0.8160084	2.5	0.536306021	1.07316308	51.62303888	1.07316308	2.4	0.567595556	0.60125511	3.44060138	0.60125511	1.95	0.672927461	0.3907228	1.45821778	0.3907228	1.67	0.713230519
TGFb	Signaling	Vasn	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TGFb	Signaling	Veph1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TGFb	Signaling	Wfikkn1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TGFb	Signaling	Wfikkn2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TGFb	Signaling	Wnt1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TGFb	Signaling	Xbp1	1.00844045	7.9040557	1.00844045	1.71	0.592867657	1.09836425	4.48455493	1.09836425	1.46	0.587609512	1.4227651	14.03768658	1.56504161	3.99	0.493731861	0.96798157	2.4778238	0.96798157	4.19	0.495160887
TGFb	Signaling	Zbtb7a	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TGFb	Signaling	Zeb1	0.56931125	4.65898874	0.56931125	0.7	0.743351064	NA	NA	NA	NA	NA	0.54755805	12.46049186	0.57493595	1.28	0.714253128	0.59046938	2.37654831	0.59046938	2.03	0.636129855
TGFb	Signaling	Zeb2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TGFb	Signaling	Zfp451	0.28639539	2.61249768	0.28639539	1.11	0.788721116	0.16418134	0.58874814	0.16418134	0.97	0.794720252	0.16262739	9.01103667	0.16262739	0.44	0.898476891	0.18577656	9.07667803	0.18577656	0.24	0.911878882
TGFb	Signaling	Zfp703	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TGFb	Signaling	Zfyve9	0.03307427	0.25836554	6.93889E-18	0.26	0.91813136	0.15817387	1.37285544	0.00790869	0.25	0.890715667	0.05065094	0.23571176	2.77556E-17	0.29	0.887240783	0.29293612	77.27560875	0.29293612	0.34	0.86515411
TGFb	Signaling	Zmiz1	0.73243122	16.54123044	0.73243122	0.95	0.705096487	0.64771018	1.11240836	0.64771018	1.4	0.609566091	1.23042503	34.56005842	1.23042503	4.75	0.50894985	1.38655733	17.44220466	1.38655733	5.4	0.465541996
TGFb	Signaling	Zyx	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SMAD	Signaling	Afp	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SMAD	Signaling	Apela	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SMAD	Signaling	Atoh8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SMAD	Signaling	Bmp2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SMAD	Signaling	Bmp3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SMAD	Signaling	Bmp4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SMAD	Signaling	Bmp5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SMAD	Signaling	Bmp6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SMAD	Signaling	Bmp7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SMAD	Signaling	Bmp8a	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SMAD	Signaling	Bmp8b	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SMAD	Signaling	Bmp10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SMAD	Signaling	Bmp15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SMAD	Signaling	Bmpr1a	NA	NA	NA	NA	NA	0.26432895	0.79958334	0.26432895	0.73	0.76662234	0.58051414	4.55667053	0.58051414	1.8	0.688690476	0.55189688	2.98126207	0.55189688	1.94	0.677802516
SMAD	Signaling	Bmpr2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SMAD	Signaling	Btbd11	0.019073173	11.4417435	0.00095366	0.05	0.984042553	NA	NA	NA	NA	NA	0.02170857	1.38616602	1.38778E-17	0.06	0.981737013	0.02036698	0.8285704	1.04083E-17	0.06	0.980357143
SMAD	Signaling	Ccn3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SMAD	Signaling	Cilp	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SMAD	Signaling	Cited1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SMAD	Signaling	D130043K22Rik	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SMAD	Signaling	Dab2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SMAD	Signaling	Fam89b	0.11465515	0.92336098	0.11465515	0.49	0.862627197	0.07328212	0.48636576	0.00366411	0.13	0.920212766	0.95717324	214.6420384	0.95717324	2.49	0.596907064	0.53133343	1.62708112	0.53133343	1.95	0.626781522
SMAD	Signaling	Fos	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SMAD	Signaling	Gata4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SMAD	Signaling	Gdf1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SMAD	Signaling	Gdf2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SMAD	Signaling	Gdf3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SMAD	Signaling	Gdf5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SMAD	Signaling	Gdf6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SMAD	Signaling	Gdf7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SMAD	Signaling	Gdf9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SMAD	Signaling	Gdf10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SMAD	Signaling	Gdf11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SMAD	Signaling	Gdf15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SMAD	Signaling	Hexa	0.733050428	292.830683	0.73305043	2.23	0.634922259	0.84131185	194.4816516	0.84131185	2.07	0.624259706	1.21976964	997.048735	1.21976964	6.04	0.510006853	0.93342768	24.06357947	0.8867563	2.92	0.577767441
SMAD	Signaling	Hipk2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SMAD	Signaling	Hnf1a	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SMAD	Signaling	Hnf4a	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SMAD	Signaling	Inha	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SMAD	Signaling	Inhba	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SMAD	Signaling	Inhbb	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SMAD	Signaling	Inhbc	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SMAD	Signaling	Inhbe	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SMAD	Signaling	Itgb6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SMAD	Signaling	Jade2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SMAD	Signaling	Jak2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SMAD	Signaling	Jun	0.05034653	0.81795447	6.93889E-18	0.17	0.939716312	0.097520737	40.1111563	0.09752074	0.47	0.924611973	0.38187848	9.39527722	0.38187848	5.6	0.736170716	0.46290929	8.38528484	0.43976382	5.76	0.702348793
SMAD	Signaling	Lefty1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SMAD	Signaling	Lefty2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SMAD	Signaling	Lnpep	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SMAD	Signaling	Lrp1	0.29402649	10.62385271	0.29402649	0.69	0.838905775	0.27645159	1.66794077	0.27645159	0.85	0.797563984	1.19293827	78.08620788	1.19293827	12.09	0.485054348	1.36563826	20.79772631	1.36563826	12.26	0.448053015
SMAD	Signaling	Magi2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SMAD	Signaling	Meg3	0.84484424	71.84431157	0.84484424	6.25	0.591091566	NA	NA	NA	NA	NA	0.1014979	2.09356351	0.1014979	2.52	0.86876927	0.147540404	7.02411365	0.1475404	3.81	0.841592618
SMAD	Signaling	Mir7-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SMAD	Signaling	Mir7-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SMAD	Signaling	Mir25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SMAD	Signaling	Mir130a	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SMAD	Signaling	Mir181c	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SMAD	Signaling	Mir181d	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SMAD	Signaling	Mir185	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SMAD	Signaling	Mir290a	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SMAD	Signaling	Mir382	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SMAD	Signaling	Mir744	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SMAD	Signaling	Mstn	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SMAD	Signaling	Nceh1	0.16442718	1.3222388	0.00822136	0.4	0.867334168	0.42375978	1.61493686	0.02118799	0.42	0.807919622	0.68663882	6.97661271	0.68663882	0.91	0.728316327	0.52121271	15.95766075	0.52121271	0.94	0.758263678
SMAD	Signaling	Nodal	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SMAD	Signaling	Nup93	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SMAD	Signaling	Ovol2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SMAD	Signaling	Parp1	2.96423939	3.63697876	2.96423939	13.08	0.277296886	2.75274701	3.01005822	2.75274701	12.41	0.27780008	0.90266161	43.11988102	0.90266161	2.06	0.609197219	0.81679455	9.26827347	0.81679455	1.94	0.622762605
SMAD	Signaling	Pbld1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SMAD	Signaling	Pbld2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SMAD	Signaling	Pparg	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SMAD	Signaling	Rbm14	0.39648865	0.78192805	0.39648865	1.49	0.729337152	0.622048	3.66198057	0.622048	1.37	0.744015957	0.2883392	1.42274945	0.2883392	1.26	0.832127893	0.25507399	0.77455344	0.25507399	1.97	0.804835509
SMAD	Signaling	Rbpms	1.33287814	15.79228869	1.33287814	3.3	0.512960011	2.02407712	6.37732204	2.02407712	4.88	0.409504171	0.49162996	76.04341488	0.49162996	1.02	0.765516644	NA	NA	NA	NA	NA
SMAD	Signaling	Ror2	0.51465266	0.99442743	0.51465266	2.96	0.562452166	1.71683307	54.69297741	1.45930811	3.01	0.488121194	0.53778064	3.86926306	0.53778064	1.7	0.667290707	0.44222546	2.36131985	0.44222546	1.54	0.690662202
SMAD	Signaling	Sh2b1	0.10062775	0.1176334	0.00503139	1.58	0.647508211	0.14145728	0.11722187	0.00707286	1.54	0.605062362	0.4434136	40.2074496	0.4434136	1.2	0.75026679	0.462885225	329.453394	0.50917375	1.18	0.747098214
SMAD	Signaling	Ski	0.44923851	1.45705789	0.44923851	3.57	0.722657708	0.03564508	0.03687789	0.00178225	2.68	0.742099962	0.523671	2.13341736	0.523671	6.74	0.644894315	0.59608185	4.1245701	0.59608185	6.52	0.639706329
SMAD	Signaling	Slc2a10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SMAD	Signaling	Slc33a1	0.08081499	2.45614011	2.77556E-17	0.1	0.951536643	NA	NA	NA	NA	NA	0.29603214	1.02132784	0.29603214	0.93	0.788490854	0.30664187	1.31878403	0.30664187	0.77	0.804581595
SMAD	Signaling	Smad1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SMAD	Signaling	Smad2	0.18838374	0.71546482	0.18838374	1.21	0.836226204	0.05256637	0.11082581	0.00262832	1.25	0.830999192	0.47346405	4.04829551	0.47346405	1.15	0.782161079	0.38687774	3.57840117	0.38687774	0.85	0.811299261
SMAD	Signaling	Smad3	0.25354794	2.62408087	0.25354794	0.46	0.83485309	NA	NA	NA	NA	NA	0.64134795	35.82063366	0.67341534	1.4	0.688623272	0.47000619	41.03679268	0.47000619	1.17	0.736917402
SMAD	Signaling	Smad4	0.19283731	1.13324964	0.19283731	0.82	0.833905285	0.32779269	45.7084716	0.32779269	0.56	0.854609929	0.21457952	2.66960804	0.21457952	1.12	0.860497675	0.34946172	7.15841957	0.3669348	1.4	0.834052461
SMAD	Signaling	Smad5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SMAD	Signaling	Smad6	0.04291576	1.38868331	0.00214579	0.11	0.963356974	0.05321341	0.47167417	0.00266067	0.1	0.946808511	0.355573081	349.493075	0.35557308	2.35	0.79839025	0.35908215	7.70263863	0.37703626	2.02	0.794059456
SMAD	Signaling	Smad7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SMAD	Signaling	Smad9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SMAD	Signaling	Sptbn1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SMAD	Signaling	Stoml1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SMAD	Signaling	Sub1	4.57770682	10.47924057	4.57770682	31.69	0.226794521	6.2024394	14.73422937	6.2024394	39.59	0.190098529	1.73191856	6.94370795	1.73191856	13.49	0.374662043	1.72367425	3.75028886	1.72367425	13.9	0.349549707
SMAD	Signaling	T	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SMAD	Signaling	Tgfb1	0.01794047	1.81200357	6.93889E-18	0.07	0.977203647	NA	NA	NA	NA	NA	0.53049094	143.8286448	0.53049094	1.03	0.756015258	NA	NA	NA	NA	NA
SMAD	Signaling	Tgfb2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SMAD	Signaling	Tgfb3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SMAD	Signaling	Tgfbr1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SMAD	Signaling	Tob1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SMAD	Signaling	Trf	0.1245652	19.35981034	2.77556E-17	0.21	0.918085106	NA	NA	NA	NA	NA	0.06246389	14.35176547	0.06246389	0.17	0.953007519	0.04226791	1.53627626	2.08167E-17	0.05	0.971996753
SMAD	Signaling	Ucma	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SMAD	Signaling	Veph1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
