Gene	kon	koff	OR	Zero_Zero	FullCorr	FullCorr_Ubiq	Ubiq
Srebf1	0.78392571	140.8787641	1.464114833			0	
Nisch	0.49297651	0.77591612	1.463054187			0	
Sec61a1	0.6235762	2.19018128	1.462603878			0	
BC068281	0.09621188	0.96794677	1.461538462			0	
Ep400	0.61031198	3.79941978	1.459893048			0	
Trmt11	0.52830138	28.44813524	1.459893048			0	
Caprin1	0.99775173	1.94407752	1.455882353			0	
Ncapd2	1.66707007	17.83821689	1.455882353			0	
Cenph	1.43249099	14.23530186	1.454545455			0	
Clybl	0.33471426	0.37475383	1.454545455			0	
Csnk1e	0.79021275	49.74235821	1.454545455			0	
Csnk2a2	1.14344894	1.67079003	1.454545455			0	
Etaa1	1.01181888	2.84627153	1.454545455			0	
Pmf1	2.33270442	348.4310268	1.454545455			0	
Polr3k	0.23858676	0.16124233	1.454545455			0	
Ror2	0.51465546	0.99444556	1.454545455			0	
Macf1	0.1703556	0.72426408	1.453846154			0	
Rgs19	0.49695718	71.6572283	1.451388889			0	
Dpysl3	0.46087736	2.17890849	1.450980392			0	
Ssr3	1.06107987	4.59780077	1.450292398			0	
St13	0.58306807	0.77030454	1.448979592			0	
Dlg5	2.16077826	3.32857228	1.444444444			0	
Dnttip2	0.83543705	0.39787194	1.444444444			0	
Echs1	0.6313966	4.05003124	1.444444444			0	
Eif3f	1.34139992	1.58123811	1.444444444			0	
Hnrnpf	0.33638329	0.48650326	1.444444444			0	
Mavs	0.3189811	1.87229934	1.444444444			0	
Myl12b	1.15E+00	4.66E+02	1.444444444			0	
Rtn4	2.26300885	29.93911176	1.444444444			0	
Slc35c2	0.35977575	92.96309742	1.444444444			0	
Tmx3	0.47837175	34.28262648	1.444444444			0	
Tnpo3	2.88014037	56.78605119	1.444444444			0	
Mars	0.5449576	0.89225079	1.442307692			0	
Bzw2	0.94799193	1.98987142	1.44			0	
Frmd4a	0.155121	37.18611584	1.44			0	
Prpf19	1.04177501	1.273874	1.44			0	
Ubr4	1.37622353	11.80038626	1.44			0	
Unc5b	0.3269357	0.79759361	1.44			0	
Zfp704	0.33720227	1.62340055	1.44			0	
Iars2	0.75497857	0.96483884	1.43697479			0	
Rab31	0.19049225	1.94633483	1.43697479			0	
2310009A05Rik	0.49956039	215.868909	1.436842105			0	
D5Ertd579e	0.13086804	0.20566706	1.435897436			0	
Lmna	0.44250134	2.90860907	1.435897436			0	
Cpsf3	1.78441141	275.5796145	1.435714286			0	
Yrdc	0.33967863	0.34711057	1.434782609			0	
Clk2	0.59964088	3.69362291	1.433333333			0	
Eea1	0.25065048	2.46194017	1.433333333			0	
Lpgat1	0.632529	132.588434	1.432225064			0	
Dis3l	0.19490525	1.90562441	1.431818182			0	
Fgfr1op2	0.67981322	1.70214644	1.429951691			0	
Mat2a	0.48117231	0.76877925	1.429951691			0	
Ccdc59	0.54294379	0.6200063	1.428571429			0	
Wbscr22	0.76132862	2.11630994	1.428571429			0	
Arfgap1	1.19072128	701.7596158	1.427586207			0	
Gfpt2	1.12480823	27.43591008	1.427586207			0	
Fam120a	0.31240118	0.93166018	1.426573427			0	
Tcerg1	0.23201317	0.29487456	1.425438596			0	
Cobl	0.76224594	4.35143878	1.425339367			0	
Acbd3	0.08197054	0.19705804	1.425			0	
Ankhd1	0.76167228	1.25035595	1.425			0	
Peli1	0.34633218	61.03280934	1.425			0	
Tab2	0.43958744	2.5367235	1.425			0	
Tmem134	0.50674284	1.73030669	1.425			0	
Tsen34	0.37099078	1.56411428	1.425			0	
Cnpy4	1.73949298	9.75960144	1.424242424			0	
Tmem208	0.37513309	0.53768468	1.421768707			0	
Chic2	0.5386379	38.70445425	1.421333333			0	
Ears2	0.57226915	76.24864823	1.421333333			0	
Hspb8	1.30444159	758.0274604	1.421333333			0	
Rbm26	0.10680678	0.2021498	1.421333333			0	
Memo1	0.4838987	1.30691485	1.421052632			0	
Arpc1a	0.59854389	1.23338712	1.417777778			0	
Chd2	0.60143225	3.30289546	1.416267943			0	
Slc23a2	0.30931652	0.4683112	1.415816327			0	
Gpr107	0.90138672	1.47891485	1.415384615			0	
Rogdi	1.29054459	547.2494834	1.415384615			0	
Fem1a	0.80352778	51.24000565	1.412280702			0	
Aff1	0.34462688	0.57440108	1.40952381			0	
Wdr55	0.21413479	0.15048227	1.40952381			0	
Toe1	0.52075773	2.06082889	1.408695652			0	
Trp53inp1	0.38846871	5.02714185	1.408695652			0	
Thap3	0.22297317	0.80157027	1.407407407			0	
Setd6	0.59775192	2.41071364	1.406926407			0	
Slmap	0.84744773	241.5058665	1.406926407			0	
Pop4	0.84433827	2.15545352	1.40625			0	
Tmem177	0.09202263	0.17609451	1.40625			0	
Psme3	1.72895548	157.5743787	1.405594406			0	
Spag9	0.34310636	4.2603126	1.402714932			0	
Fastk	0.724746	4.14447923	1.402597403			0	
Ifrd1	0.52234586	1.76429772	1.402597403			0	
Galnt2	0.56410871	5.70909997	1.402173913			0	
Pum1	0.77461192	3.13387879	1.402173913			0	
Tmem43	0.32961239	2.18173778	1.402173913			0	
Xrcc6	0.90231337	13.0442801	1.402173913			0	
Ap3s2	1.20560925	24.27434376	1.4			0	
Dhx15	0.81574427	3.33066056	1.4			0	
Eif2s2	0.22941591	0.33712454	1.4			0	
Ggnbp2	0.78511522	1.45164876	1.4			0	
Gpr89	0.37048791	1.65794609	1.4			0	
Haus1	1.08394714	2.82286514	1.4			0	
Luzp1	0.20998209	0.23835129	1.4			0	
Mtmr2	0.35603244	1.28751706	1.4			0	
Sdhc	0.35871039	0.35060164	1.4			0	
Svil	0.40192615	3.27601731	1.4			0	
Wdr5	1.11925963	10.13435815	1.4			0	
Cd320	0.67436953	1.3734369	1.399122807			0	
Sirt2	0.10392855	0.14806504	1.398809524			0	
Dgkd	0.5044192	93.2444098	1.397058824			0	
Setd3	0.18842489	0.90104992	1.395833333			0	
Rreb1	0.57740436	293.6531917	1.395089286			0	
Gon4l	0.48084608	2.37911181	1.393939394			0	
Pgs1	0.41311973	1.55180169	1.393939394			0	
Rbms2	1.05323634	8.64085102	1.393939394			0	
Agap3	0.16534389	34.44154348	1.392857143			0	
Hnrnpm	1.2263129	2.30569048	1.392857143			0	
Nsun2	1.4454462	2.79077702	1.392857143			0	
Smcr8	0.19354566	2.55119947	1.389705882			0	
Slmo2	1.35746057	247.1487608	1.388888889			0	
Neu1	0.09749027	0.34011427	1.387755102			0	
Rpap3	0.5678438	1.46298545	1.387755102			0	
Samd1	0.37738309	3.09919227	1.387755102			0	
Selk	0.68995682	1.34127767	1.387755102			0	
Man1a2	0.60207026	2.66937589	1.386956522			0	
Zfp184	0.17317664	0.63801784	1.386554622			0	
Rbm38	1.11894327	52.49542445	1.386160714			0	
Samhd1	0.73840032	4.54648996	1.386160714			0	
Brd4	0.43418588	1.2141339	1.384615385			0	
Cops8	0.61205541	0.72085295	1.384615385			0	
1500011B03Rik	0.45634212	78.10449367	1.382488479			0	
Azin1	0.13506877	0.21351353	1.380952381			0	
Cpsf3l	1.81656228	110.5724527	1.380952381			0	
Trmt2a	0.21355835	0.22854174	1.380952381			0	
Zswim7	0.33431333	2.14651605	1.380952381			0	
Tbc1d2	0.36741629	1.27399766	1.379679144			0	
Hectd1	0.60886443	0.98557012	1.379310345			0	
R3hdm1	0.19743223	0.73247095	1.378125			0	
Scyl1	0.45563035	3.20905451	1.378125			0	
Ccdc91	0.23827565	60.41622539	1.377777778			0	
Tbcc	1.1794685	189.4680229	1.376811594			0	
Qrich1	0.18548422	0.3843609	1.375565611			0	
Arcn1	1.6341872	5.82104168	1.375			0	
Dhrs7	0.24637717	1.28573136	1.375			0	
Nrm	0.14660332	0.25074041	1.375			0	
Slc20a1	0.89685046	215.1144689	1.375			0	
Uhrf1bp1	0.21820161	0.5088938	1.375			0	
Vps35	1.87313803	5.04622932	1.375			0	
Btbd10	0.08782838	0.0934422	1.374269006			0	
Clasrp	0.17375912	0.45427188	1.374269006			0	
Zfp160	0.09370974	0.15674705	1.371191136			0	
Zmym2	0.23703637	0.74115789	1.371191136			0	
Rad54l	0.42641083	0.85473677	1.369565217			0	
Kif20a	0.88151801	1.64543933	1.365740741			0	
Stat3	1.23369945	7.12738802	1.365740741			0	
Farsa	1.0326141	2.85317004	1.365384615			0	
Mapre1	1.09418759	3.06961594	1.365384615			0	
Puf60	0.93757058	1.12538846	1.365384615			0	
Auh	1.01702967	9.33255188	1.365079365			0	
Fbxw2	0.11553507	0.14402493	1.365079365			0	
Dhps	0.74335927	2.12745556	1.363636364			0	
Mapk1ip1	0.19704726	0.46251993	1.363636364			0	
Morc2a	0.21762738	0.28245431	1.363636364			0	
Gnptg	0.43279251	4.28836653	1.363171355			0	
Mbd6	0.59368569	88.6466086	1.363171355			0	
Prkar2a	0.50845939	1.26270511	1.361556064			0	
Pde9a	0.3194686	6.2949839	1.36			0	
Miip	0.31970015	0.58487787	1.359477124			0	
Sec62	0.34473349	0.53414963	1.359477124			0	
Cyp51	0.62112517	1.80501687	1.358974359			0	
D17Wsu92e	1.55395851	125.7373692	1.358974359			0	
Slc35a1	0.30676356	0.5933231	1.358974359			0	
Gtf2f1	0.52843416	0.86922428	1.357894737			0	
Mtdh	0.35794987	0.33312501	1.357894737			0	
Ttc23	0.22577396	1.25946361	1.357894737			0	
Cdkn2aipnl	1.3892258	5.73411453	1.355555556			0	
Rbm5	9.25E-01	2.87E+02	1.355555556			0	
Tgif1	1.62561248	161.8976369	1.355555556			0	
Zfp12	0.13854281	0.79715855	1.355555556			0	
Ripk3	0.2770136	0.64243799	1.354022989			0	
Rrp8	0.2685382	2.0526385	1.354022989			0	
Stard7	0.25656291	0.65795506	1.354022989			0	
Kif1b	0.33939082	0.5602464	1.352941176			0	
Gmfb	0.69649138	2.53507873	1.352272727			0	
Gnpda2	0.09165311	0.1339483	1.352272727			0	
Meaf6	0.32913735	1.42052456	1.352272727			0	
Ltn1	0.41058831	0.78434206	1.35			0	
Tm9sf2	0.6766124	1.89480948	1.35			0	
Scamp2	0.78481312	3.07786831	1.347826087			0	
Gba2	0.36200917	6.53445465	1.344444444			0	
Uhrf1bp1l	0.48801685	2.19802967	1.344444444			0	
Pkn1	0.24587603	1.24997843	1.344			0	
Sgol2	1.71810208	561.0574428	1.342105263			0	
Bckdk	0.73875141	1.99511036	1.341614907			0	
Dctn1	0.4717997	1.95789373	1.34032634			0	
Pdss1	0.16532346	0.1874295	1.34032634			0	
Ptpn2	1.14877438	4.82603368	1.34032634			0	
Atf3	0.00882368	0.09846586	1.339285714			0	
Rab4a	0.40076784	0.90373542	1.339285714			0	
Rpp38	0.03855879	0.05185346	1.335839599			0	
Alas1	0.66481964	5.21113589	1.333333333			0	
Arhgap11a	0.37302501	2.53194407	1.333333333			0	
Atm	0.66455299	1.01189035	1.333333333			0	
Cenpb	0.46795642	1.90088789	1.333333333			0	
G2e3	0.22244416	0.25880296	1.333333333			0	
Paf1	1.06537325	85.66950632	1.333333333			0	
Tgds	0.84428092	4.58341615	1.333333333			0	
Top1mt	0.0200517	0.5945653	1.333333333			0	
Vps72	0.49844534	0.81592924	1.333333333			0	
Zfp622	1.15623576	6.05090102	1.329545455			0	
Pick1	0.31914875	0.36700831	1.328888889			0	
Polr3a	0.39841026	1.11657147	1.327956989			0	
Lamb1	0.53084104	1.546998	1.327586207			0	
Hmgxb3	0.7205928	2.07134768	1.326923077			0	
Prpf6	0.23511865	0.4282081	1.326923077			0	
Fbxw5	0.97160449	398.9593524	1.326797386			0	
Mff	0.60275655	0.97550282	1.326797386			0	
Mat2b	0.71729903	1.78080738	1.325			0	
Pard6g	0.17167555	1.51317179	1.325			0	
Tbpl1	0.24909629	1.47067553	1.325			0	
Zfp229	1.08645741	3.94908206	1.32173913			0	
Mvd	0.32865273	2.42845146	1.321678322			0	
Esf1	1.2881726	5.14587952	1.32			0	
Oxr1	0.17843589	0.31461276	1.32			0	
Clcn7	0.34461975	0.64206741	1.31884058			0	
Timm22	0.65852316	4.08144031	1.31884058			0	
Gstm4	0.17878083	41.64609663	1.318181818			0	
Nit2	1.20237434	6.72060781	1.318181818			0	
Laptm4b	0.25145859	1.41184543	1.317647059			0	
Bdh1	0.58034913	30.8634628	1.317567568			0	
Exoc1	0.48589349	1.92718499	1.316239316			0	
Keap1	0.47580819	1.41255784	1.316239316			0	
Orc4	0.27072923	0.30503455	1.315789474			0	
Mrpl38	0.80146542	1.39485348	1.315217391			0	
Ier3ip1	1.14695845	2.53926621	1.314814815			0	
Commd7	0.64389637	4.06787399	1.314732143			0	
Ncbp1	0.5213838	2.0480456	1.313684211			0	
Psph	0.52510943	5.60665399	1.313684211			0	
Exoc4	1.45761533	63.33635011	1.313364055			0	
Nrbp1	1.6769154	3.34592067	1.3125			0	
Slc25a17	0.53733362	0.90231409	1.3125			0	
Fbxo42	0.68510116	3.24815276	1.307368421			0	
Zcchc17	0.38377225	1.38730446	1.307368421			0	
Cog1	0.79918432	2.75564763	1.307189542			0	
Gmppb	1.60713585	66.17641913	1.306818182			0	
Klhl7	1.31E-01	1.53E+02	1.306220096			0	
Nfx1	0.39728623	0.61772642	1.306220096			0	
Cog8	1.28691926	3.04729806	1.302729529			0	
Kif18a	0.38608805	1.0989039	1.302631579			0	
Rnf145	0.57009713	1.76356635	1.302631579			0	
Tia1	0.37574113	2.13434273	1.302631579			0	
Fhod1	0.00232001	0.00617327	1.301754386			0	
Mad2l1	1.71723176	215.159909	1.301754386			0	
Pml	1.14051079	2.00899788	1.301754386			0	
Scaper	0.15371166	1.03292004	1.301754386			0	
Sephs1	1.23572797	6.14329634	1.301754386			0	
Gfer	0.48456449	1.06543705	1.3			0	
Klhl25	0.48406259	2.92197683	1.3			0	
Mfap1b	0.2863327	1.17321256	1.3			0	
Rabac1	0.73763553	2.51542459	1.3			0	
Zfp64	1.23977396	164.5049856	1.299450549			0	
Phgdh	1.29755305	2.85801337	1.298701299			0	
Atrip	0.77106976	11.62983668	1.296842105			0	
Nthl1	0.58275466	2.48917526	1.296842105			0	
Ctdspl2	0.16401953	0.16590756	1.296296296			0	
Cdyl2	0.58544456	1.36122155	1.294642857			0	
Nup205	0.24624752	0.26369358	1.293995859			0	
Asxl1	0.81488397	22.02738288	1.29375			0	
1810043H04Rik	0.75225365	228.4224531	1.293367347			0	
Ss18	0.78335835	0.77353673	1.293367347			0	
Cpne1	0.70769134	1.53040394	1.293103448			0	
Ppp3r1	1.04693247	7.52998941	1.291322314			0	
Agtrap	1.1228524	2.78917208	1.290909091			0	
Crabp1	0.07815018	0.78173753	1.290909091			0	
Nup43	1.66850004	119.3386742	1.290909091			0	
Akirin1	0.24926387	0.95405493	1.288515406			0	
Incenp	0.49054291	1.78356861	1.288515406			0	
Rexo2	0.75261982	1.56235781	1.288194444			0	
Snx4	1.08235952	6.62753034	1.288194444			0	
Tiam1	0.33882671	1.34746281	1.288194444			0	
0610009B22Rik	0.62893868	1.26664179	1.285714286			0	
1500009L16Rik	0.11167972	0.20292136	1.285714286			0	
Hddc2	0.78471092	1.66939803	1.285714286			0	
Kdm2a	0.20798625	0.97127315	1.285714286			0	
Mipep	0.24796121	0.45364844	1.285714286			0	
Mpi	0.20765982	0.15854859	1.285714286			0	
Qars	1.58495517	5.26899862	1.285714286			0	
Apoa1bp	0.4050027	0.81658915	1.284722222			0	
Fbxw7	0.43147991	5.85314998	1.284444444			0	
Traf3	0.19458099	1.43915607	1.284210526			0	
Ttc28	0.07407813	0.54281515	1.283950617			0	
Cog6	0.16211627	1.2541984	1.283737024			0	
Fam136a	1.17121043	2.46611924	1.283333333			0	
Dnajc5	0.64273165	151.9246427	1.283057851			0	
Fnbp4	0.28013416	0.29415871	1.283057851			0	
Ipo8	0.33748246	1.45559236	1.282105263			0	
1700021F05Rik	0.62410377	1.82885377	1.280632411			0	
Prkaa1	0.43348678	41.77918606	1.28042328			0	
Cinp	1.14691407	90.82054508	1.278846154			0	
Cpped1	0.32371084	0.69070363	1.278846154			0	
Dguok	0.3187803	0.90064924	1.278846154			0	
Glt25d1	1.21053668	222.1767034	1.277777778			0	
Pbxip1	0.1348283	0.43515678	1.277777778			0	
Ppp2r5e	0.1522152	0.31024123	1.277777778			0	
Rnf14	0.21649569	0.6284076	1.277777778			0	
Zmynd8	0.74736836	1.89071585	1.277777778			0	
Cenpo	0.18497701	0.62659219	1.275862069			0	
Atp8b2	0.49769545	5.61686855	1.274509804			0	
Immt	1.4714364	29.75159534	1.274509804			0	
Stam2	0.26819625	0.47523011	1.273684211			0	
Ctbp2	0.6276903	1.89194217	1.272727273			0	
Srrd	0.15375121	0.97811813	1.271929825			0	
2810006K23Rik	0.07371169	0.31252303	1.271794872			0	
Dus3l	0.56550855	0.82030734	1.270588235			0	
Slc7a6os	0.14909112	0.4210036	1.270588235			0	
Zfp445	0.45124645	1.15729818	1.270022883			0	
Ccdc71	0.51745687	0.78083921	1.26875			0	
Dcbld1	0.93341389	6.42666045	1.26754386			0	
Acad9	0.21604492	0.13280089	1.267241379			0	
Coq6	0.39995219	1.64973105	1.267241379			0	
Srpk1	0.31804217	1.36133807	1.267241379			0	
Pmvk	1.21002021	176.1963841	1.267080745			0	
Naaa	0.13758931	0.37226935	1.265306122			0	
Pcnxl3	0.38801415	4.81849927	1.263157895			0	
Ppcs	0.27748216	0.56413518	1.263157895			0	
Zc3hc1	0.54553057	0.97651693	1.263157895			0	
R3hdm2	0.61072591	2.02487431	1.261538462			0	
Tex9	0.17626863	0.43012826	1.261363636			0	
Arvcf	0.09322019	0.20784944	1.261333333			0	
Cpt1a	0.34651915	3.53081671	1.261333333			0	
Aldh16a1	0.42316642	2.51237953	1.260504202			0	
Gnpda1	0.58964464	6.56616439	1.260504202			0	
Etnk1	1.17737012	1.37002838	1.26044226			0	
Pspc1	0.34665334	1.07582013	1.258503401			0	
Tcf4	0.56915576	1.13230497	1.256038647			0	
Zfp277	0.86683398	228.6050324	1.256038647			0	
Hspg2	0.91588413	188.7362254	1.254901961			0	
Clspn	0.48151132	0.750572	1.253561254			0	
E130309D02Rik	0.59167056	106.740869	1.253561254			0	
Ubr1	0.80360175	2.66060724	1.253456221			0	
Slc38a10	0.53996468	0.68832406	1.252747253			0	
Samd4b	0.27855645	2.47048158	1.251851852			0	
Sumf1	0.12363243	0.17088142	1.251082251			0	
1110004E09Rik	0.25737018	0.35585843	1.250620347			0	
H2afy	0.52291006	0.63820084	1.25			0	
Nav1	0.50113561	2.17950002	1.25			0	
Shcbp1	0.93384582	79.84049747	1.24789916			0	
Lgmn	0.64345067	0.63827457	1.246153846			0	
Bcl2l12	0.08550379	0.08928331	1.244444444			0	
Mbtps1	0.03617895	0.01922476	1.244444444			0	
Rnaseh2c	1.16838498	145.5146334	1.244019139			0	
Stxbp2	1.25881317	2.93839713	1.244019139			0	
Atp6v1e1	0.29188646	0.14273561	1.240601504			0	
Narfl	0.06378906	0.157142	1.240601504			0	
2810428I15Rik	0.17075711	0.27679301	1.24			0	
Med6	0.65227074	9.48662612	1.239669421			0	
Glod4	1.01173755	8.66563938	1.239583333			0	
Leprotl1	0.8333015	5.20210527	1.238095238			0	
Lhpp	0.53261206	0.75180574	1.236363636			0	
Uso1	0.53856323	0.96339028	1.236363636			0	
Cox10	0.29445234	0.82293589	1.235294118			0	
Usp30	0.40917398	16.69514715	1.234567901			0	
Zfyve20	0.6115671	0.98651414	1.234567901			0	
Nphp1	0.29386442	2.32560409	1.233766234			0	
Etfb	2.1619195	14.48034886	1.233333333			0	
Ngdn	2.54633719	5.93671275	1.233333333			0	
Trap1	1.28490204	1.0853606	1.233333333			0	
Pvr	0.40603138	1.68144827	1.231770833			0	
Wars	0.54454576	2.34985194	1.231770833			0	
Mphosph9	0.38619795	6.82544486	1.231481481			0	
Tmem9	1.05234923	17.41374775	1.230769231			0	
Ska1	0.27580425	0.38594887	1.230107527			0	
Smpdl3b	0.81239886	81.05169207	1.23			0	
Pitrm1	1.3447936	123.3070391	1.229910714			0	
Mmachc	0.19467689	0.29765408	1.227083333			0	
Arhgap42	0.25182175	2.44619136	1.226086957			0	
Ubxn8	0.37643193	19.88244074	1.226086957			0	
Brip1	0.4210727	118.2979587	1.225961538			0	
AI462493	0.36620518	0.64784579	1.224852071			0	
Rev3l	0.20730344	0.37882018	1.222826087			0	
Zcchc8	0.38943911	0.28417258	1.222826087			0	
Abtb2	0.03039155	0.43897311	1.222222222			0	
Arhgef18	0.92242651	278.4269903	1.222222222			0	
Cbr1	0.04685959	0.09025661	1.222222222			0	
Dctd	0.37199831	1.3739074	1.222222222			0	
Tardbp	1.08046615	1.0974135	1.222222222			0	
9430038I01Rik	0.09785525	0.09498215	1.221719457			0	
Cwc25	0.4637928	1.12665531	1.219461698			0	
Zscan21	0.18761305	0.14657085	1.219461698			0	
Cdadc1	0.09076168	0.57859553	1.21875			0	
Hcfc1r1	1.02536284	2.45749166	1.21875			0	
Nanos1	0.1546801	1.28857176	1.218487395			0	
Nrp2	0.30370924	1.79612458	1.217391304			0	
Pvrl2	0.59253727	4.5050211	1.217391304			0	
Rab40c	0.15247982	0.28900336	1.213235294			0	
Bnip3l	0.4304802	0.62264922	1.212631579			0	
Slc35b1	0.77178722	3.32380826	1.212631579			0	
5430416N02Rik	0.60854736	3.55951295	1.210526316			0	
Rnf34	0.44591669	2.44559069	1.210526316			0	
Mitf	0.2795272	0.39966295	1.208888889			0	
Suds3	1.20054578	7.48911391	1.205882353			0	
Usp36	0.28175569	4.47855887	1.205882353			0	
St14	0.44464084	0.92209286	1.205741627			0	
Adat2	0.56757681	2.98291795	1.205357143			0	
Ankrd10	0.44932341	0.58608292	1.204545455			0	
Rpl5	0.14141593	0.33881077	1.203703704			0	
1110038F14Rik	0.8302749	11.75809092	1.203208556			0	
Dido1	0.54750816	1.71029555	1.203208556			0	
Hipk1	0.29347537	0.64496503	1.203208556			0	
Acsl1	0.179558	0.91347072	1.203125			0	
Ezh2	1.56575054	25.26595882	1.203125			0	
Ttc12	0.02523176	0.31706766	1.203125			0	
Rnf41	0.12938559	0.46879539	1.201704545			0	
Taf4b	0.22581571	5.75852207	1.201704545			0	
Ube2w	0.42574177	4.57263478	1.201704545			0	
Grk6	0.32341938	0.16064172	1.2			0	
Ppil3	0.13523804	0.21966604	1.2			0	
Myo1b	1.22255313	4.97621375	1.198717949			0	
Nup54	0.81682727	6.05766971	1.197478992			0	
Ube2l3	0.7268182	2.24750989	1.197368421			0	
Ralgps2	0.37737082	1.33414637	1.196			0	
Rnf114	0.09510748	0.14106659	1.194805195			0	
Dnajc14	0.54152482	2.04865612	1.192941176			0	
Abhd4	0.70037382	1.52595419	1.192546584			0	
Gtse1	0.38677252	0.67321207	1.192546584			0	
Cs	1.51132222	417.0895582	1.191919192			0	
2310039H08Rik	0.47193139	3.83930306	1.191666667			0	
1700020I14Rik	0.88255479	72.59224197	1.19047619			0	
Paxip1	0.75383193	83.1339021	1.19047619			0	
Preb	1.83326794	4.61512076	1.19047619			0	
Srsf1	0.41369048	0.6236985	1.19047619			0	
Zfp110	1.3529344	0.53394932	1.19047619			0	
Dtl	0.5072242	1.18708347	1.190283401			0	
Myo18a	0.23782486	0.46735992	1.190082645			0	
Snx10	0.70957426	33.8774014	1.18974359			0	
Celf4	0.17504979	1.09938013	1.189542484			0	
Elmo1	0.39422582	45.2381339	1.1875			0	
Grhpr	1.26887902	3.25523596	1.1875			0	
Dclre1b	0.29215514	1.14619548	1.186813187			0	
Rabepk	0.77881051	3.81595167	1.186507937			0	
Tars2	0.85267565	3.34929157	1.185185185			0	
Exoc3	0.28467789	0.77993929	1.184946237			0	
Mrps31	0.65309674	0.99943623	1.184946237			0	
0610007P14Rik	1.27875177	108.8733182	1.184210526			0	
Amacr	0.48197635	1.33799202	1.184210526			0	
Dbnl	0.89905452	232.3742637	1.184210526			0	
Brd8	0.89081166	2.73610498	1.182857143			0	
Mrpl19	0.93318205	1.75565397	1.181818182			0	
Hmgcr	1.27533684	6.72064481	1.181318681			0	
Asah1	2.7957123	109.7037326	1.18125			0	
Cwc27	0.30746277	1.47167127	1.18125			0	
Prpf4	3.05678006	21.6654151	1.18125			0	
Itsn1	0.4390805	3.0941064	1.181052632			0	
Rbfa	0.62389712	0.80197763	1.179361179			0	
Tpp1	1.9208285	10.98283154	1.178947368			0	
D10Jhu81e	0.36114858	0.83338569	1.178571429			0	
Zfp292	0.25138094	0.43174339	1.178571429			0	
Fam192a	0.51797362	0.95120832	1.177033493			0	
Psme2	0.80001023	1.58764253	1.175438596			0	
Dhfr	0.64587749	1.64309367	1.175			0	
Fnip1	0.39152989	2.37656571	1.175			0	
Nek2	0.75142586	3.15925734	1.174089069			0	
Sec61a2	0.42583368	1.2258773	1.174089069			0	
Ak4	0.67572268	130.2452893	1.173913043			0	
Lypla2	0.2944268	0.37516219	1.173913043			0	
Pitpna	0.16806146	0.16569935	1.173913043			0	
Yy1	0.33535407	0.55696467	1.173913043			0	
Commd2	0.61398648	1.00461819	1.173611111			0	
Pgam1	0.32376783	0.41470642	1.173611111			0	
Ftsj2	0.33685342	0.45550258	1.173333333			0	
Ino80e	0.72330346	1.25017928	1.173076923			0	
Leo1	1.67528139	7.86847085	1.173076923			0	
Ufc1	1.03587806	3.00115928	1.173076923			0	
Clp1	0.2790601	0.36139757	1.172413793			0	
Zfp62	0.43084229	70.95297211	1.172413793			0	
Ddx20	1.09253754	62.52351111	1.171875			0	
Aatf	0.85601019	3.37516804	1.171745152			0	
Snx8	0.03328583	0.06554439	1.171745152			0	
Sesn2	0.63503653	3.43081706	1.168356998			0	
Aldh2	2.39037878	432.6866593	1.166666667			0	
Clint1	0.79742638	98.62994196	1.166666667			0	
8-Mar	0.07801972	1.31980448	1.166666667			0	
Ovca2	0.16774726	0.1596465	1.166666667			0	
Ppp2ca	1.05964003	1.31825961	1.166666667			0	
Rps19bp1	1.03193313	2.47284434	1.166666667			0	
C77080	0.7541904	3.80758461	1.1663286			0	
Pip4k2c	0.58920712	1.28694595	1.1663286			0	
Gstm1	0.49729835	103.2241238	1.162055336			0	
Ddost	0.67874587	0.55050471	1.160714286			0	
Etv4	0.06541877	0.83028175	1.160714286			0	
Orc6	1.21998398	17.05008322	1.160714286			0	
Trim26	0.10619776	0.46612947	1.160714286			0	
